Ingredient_name	GNSP_ID
l-tyrosine	"CCMSLIB00000216301"
l-tyrosine	"CCMSLIB00000220655"
l-tyrosine	"CCMSLIB00000220657"
l-tyrosine	"CCMSLIB00000220659"
l-tyrosine	"CCMSLIB00000220661"
l-tyrosine	"CCMSLIB00000220663"
l-tyrosine	"CCMSLIB00000222866"
l-tyrosine	"CCMSLIB00000222867"
l-tyrosine	"CCMSLIB00000212591"
l-tyrosine	"CCMSLIB00000212593"
l-tyrosine	"CCMSLIB00000212594"
l-tyrosine	"CCMSLIB00000212596"
l-tyrosine	"CCMSLIB00000212598"
l-tyrosine	"CCMSLIB00000220771"
l-tyrosine	"CCMSLIB00000220773"
l-tyrosine	"CCMSLIB00000221768"
lumichrome	"CCMSLIB00000221229"
lutein	"CCMSLIB00000205514"
luteolin	"CCMSLIB00000222006"
luteolin	"CCMSLIB00000222009"
luteolin	"CCMSLIB00000222011"
luteolin	"CCMSLIB00000222013"
luteolin	"CCMSLIB00000222691"
luteolin	"CCMSLIB00000222693"
luteolin	"CCMSLIB00000223057"
luteolin	"CCMSLIB00000223058"
luteolin	"CCMSLIB00000212005"
luteolin	"CCMSLIB00000215164"
luteolin	"CCMSLIB00000215165"
luteolin	"CCMSLIB00000215166"
luteolin	"CCMSLIB00000215168"
luteolin	"CCMSLIB00000215170"
luteolin	"CCMSLIB00000215172"
luteolin	"CCMSLIB00000215174"
luteolin	"CCMSLIB00000215176"
luteolin	"CCMSLIB00000215178"
luteolin	"CCMSLIB00000221150"
luteolin	"CCMSLIB00000221152"
luteolin	"CCMSLIB00000222050"
luteolin	"CCMSLIB00000222052"
luteolin 7-beta-d-glucopyranoside	"CCMSLIB00000223348"
luteolin-4'-o-glucoside	"CCMSLIB00000223182"
luteolin-4'-o-glucoside	"CCMSLIB00000218037"
luteolin-4'-o-glucoside	"CCMSLIB00000218039"
luteolin-4'-o-glucoside	"CCMSLIB00000218041"
luteolin-4'-o-glucoside	"CCMSLIB00000218043"
luteolin-4'-o-glucoside	"CCMSLIB00000218045"
luteolin-4'-o-glucoside	"CCMSLIB00000218047"
luteolin-4'-o-glucoside	"CCMSLIB00000218049"
luteolin-4'-o-glucoside	"CCMSLIB00000218051"
luteolin-4'-o-glucoside	"CCMSLIB00000218053"
luteolin-4'-o-glucoside	"CCMSLIB00000218054"
luteolin-4'-o-glucoside	"CCMSLIB00000218056"
luteolin-4'-o-glucoside	"CCMSLIB00000218059"
luteolin-4'-o-glucoside	"CCMSLIB00000221411"
luteolin-4'-o-glucoside	"CCMSLIB00000222384"
luteolin-7-o-glucoside	"CCMSLIB00000222772"
luteolin-7-o-glucoside	"CCMSLIB00000222773"
luteolin-7-o-glucoside	"CCMSLIB00000222774"
luteolin-7-o-glucoside	"CCMSLIB00000223074"
luteolin-7-o-glucoside	"CCMSLIB00000215513"
luteolin-7-o-glucoside	"CCMSLIB00000215514"
luteolin-7-o-glucoside	"CCMSLIB00000215516"
luteolin-7-o-glucoside	"CCMSLIB00000215518"
luteolin-7-o-glucoside	"CCMSLIB00000215520"
luteolin-7-o-glucoside	"CCMSLIB00000215522"
luteolin-7-o-glucoside	"CCMSLIB00000215525"
luteolin-7-o-glucoside	"CCMSLIB00000215526"
luteolin-7-o-glucoside	"CCMSLIB00000215528"
luteolin-7-o-glucoside	"CCMSLIB00000215530"
luteolin-7-o-glucoside	"CCMSLIB00000215532"
luteolin-7-o-glucoside	"CCMSLIB00000215534"
luteolin-7-o-glucoside	"CCMSLIB00000221183"
luteolin-7-o-glucoside	"CCMSLIB00000222100"
luteoloside	"CCMSLIB00000223074"
luteoloside	"CCMSLIB00000215513"
luteoloside	"CCMSLIB00000215514"
luteoloside	"CCMSLIB00000215516"
luteoloside	"CCMSLIB00000215518"
luteoloside	"CCMSLIB00000215520"
luteoloside	"CCMSLIB00000215522"
luteoloside	"CCMSLIB00000215525"
luteoloside	"CCMSLIB00000215526"
luteoloside	"CCMSLIB00000215528"
luteoloside	"CCMSLIB00000215530"
luteoloside	"CCMSLIB00000215532"
luteoloside	"CCMSLIB00000215534"
luteoloside	"CCMSLIB00000221183"
luteoloside	"CCMSLIB00000222100"
l-valine	"CCMSLIB00000216022"
l-valine	"CCMSLIB00000216025"
l-valine	"CCMSLIB00000216027"
l-valine	"CCMSLIB00000216253"
l-valine	"CCMSLIB00000216255"
l-valine	"CCMSLIB00000216260"
l-valine	"CCMSLIB00000223006"
l-valine	"CCMSLIB00000214276"
l-valine	"CCMSLIB00000214278"
l-valine	"CCMSLIB00000214280"
l-valine	"CCMSLIB00000214282"
l-valine	"CCMSLIB00000221046"
l-valine	"CCMSLIB00000221940"
lycine	"CCMSLIB00000223266"
lycine	"CCMSLIB00000223267"
lycine	"CCMSLIB00000219928"
lycine	"CCMSLIB00000219930"
lycine	"CCMSLIB00000219932"
lycine	"CCMSLIB00000219934"
lycine	"CCMSLIB00000219936"
lycine	"CCMSLIB00000219938"
lycine	"CCMSLIB00000221642"
lycine	"CCMSLIB00000221644"
lysine	"CCMSLIB00000221727"
lysine	"CCMSLIB00000221730"
lysine	"CCMSLIB00000221732"
lysine	"CCMSLIB00000221734"
lysine	"CCMSLIB00000221736"
lysine acid	"CCMSLIB00000216071"
lysine acid	"CCMSLIB00000216073"
lysine acid	"CCMSLIB00000216075"
lysine acid	"CCMSLIB00000216291"
lysine acid	"CCMSLIB00000219084"
lysine acid	"CCMSLIB00000219086"
lysine acid	"CCMSLIB00000219088"
lysine acid	"CCMSLIB00000219090"
lysine acid	"CCMSLIB00000219091"
lysine acid	"CCMSLIB00000222997"
lysine acid	"CCMSLIB00000223147"
lysine acid	"CCMSLIB00000217174"
lysine acid	"CCMSLIB00000217176"
lysine acid	"CCMSLIB00000217178"
lysine acid	"CCMSLIB00000217180"
lysine acid	"CCMSLIB00000217182"
lysine acid	"CCMSLIB00000221028"
lysine acid	"CCMSLIB00000221341"
lysine acid	"CCMSLIB00000222290"
malonic acid	"CCMSLIB00000214284"
malvin	"CCMSLIB00000223171"
m-coumaric acid	"CCMSLIB00000217369"
m-coumaric acid	"CCMSLIB00000217371"
m-coumaric acid	"CCMSLIB00000217373"
m-coumaric acid	"CCMSLIB00000222309"
m-coumaric acid	"CCMSLIB00000222311"
melatonin	"CCMSLIB00000219389"
melatonin	"CCMSLIB00000219391"
melatonin	"CCMSLIB00000219393"
melatonin	"CCMSLIB00000219395"
melatonin	"CCMSLIB00000219397"
melatonin	"CCMSLIB00000221260"
melatonin	"CCMSLIB00000220682"
melatonin	"CCMSLIB00000220684"
melatonin	"CCMSLIB00000220686"
melatonin	"CCMSLIB00000220688"
melatonin	"CCMSLIB00000220691"
meletin	"CCMSLIB00000223060"
meletin	"CCMSLIB00000215231"
meletin	"CCMSLIB00000215233"
meletin	"CCMSLIB00000215235"
meletin	"CCMSLIB00000215237"
meletin	"CCMSLIB00000215239"
meletin	"CCMSLIB00000221155"
meletin	"CCMSLIB00000222056"
mesaconic acid	"CCMSLIB00000212739"
mesaconic acid	"CCMSLIB00000212741"
mesaconic acid	"CCMSLIB00000212743"
mesaconic acid	"CCMSLIB00000212745"
mesaconic acid	"CCMSLIB00000217321"
mesaconic acid	"CCMSLIB00000217323"
mesaconic acid	"CCMSLIB00000217328"
mesaconic acid	"CCMSLIB00000217330"
mesaconic acid	"CCMSLIB00000217332"
mesaconic acid	"CCMSLIB00000221787"
mesaconic acid	"CCMSLIB00000222300"
methionine	"CCMSLIB00000216080"
methionine	"CCMSLIB00000216082"
methionine	"CCMSLIB00000216084"
methionine	"CCMSLIB00000216341"
methionine	"CCMSLIB00000216343"
methionine	"CCMSLIB00000216345"
methionine	"CCMSLIB00000221756"
methionine	"CCMSLIB00000221758"
methionine	"CCMSLIB00000221761"
methionine	"CCMSLIB00000221763"
methyl dihydrojasmonate	"CCMSLIB00000218491"
methyl dihydrojasmonate	"CCMSLIB00000222427"
methyl octadecanoate	"CCMSLIB00000216193"
methyl octadecanoate	"CCMSLIB00000216194"
methyl salicylate	"CCMSLIB00000220510"
methyl salicylate	"CCMSLIB00000222739"
methyl stearate	"CCMSLIB00000216193"
methyl stearate	"CCMSLIB00000216194"
methylprednisolone	"CCMSLIB00000209908"
methylprednisolone	"CCMSLIB00000209910"
methylprednisolone	"CCMSLIB00000209912"
methylprednisolone	"CCMSLIB00000209914"
methylprednisolone	"CCMSLIB00000209916"
methylprednisolone	"CCMSLIB00000209918"
methylprednisolone	"CCMSLIB00000209920"
methylprednisolone	"CCMSLIB00000209923"
methylprednisolone	"CCMSLIB00000209925"
methylprednisolone	"CCMSLIB00000209927"
methylprednisolone	"CCMSLIB00000209929"
methylprednisolone	"CCMSLIB00000209931"
methylprednisolone	"CCMSLIB00000209933"
methylprednisolone	"CCMSLIB00000209935"
metolachlor	"CCMSLIB00000207918"
metolachlor	"CCMSLIB00000207919"
metolachlor	"CCMSLIB00000207920"
metolachlor	"CCMSLIB00000207921"
metolachlor	"CCMSLIB00000207922"
metolachlor	"CCMSLIB00000207923"
metolachlor	"CCMSLIB00000207924"
metolachlor	"CCMSLIB00000207925"
metolachlor	"CCMSLIB00000207926"
metolachlor	"CCMSLIB00000207927"
metolachlor	"CCMSLIB00000207928"
metolachlor	"CCMSLIB00000207929"
metolachlor	"CCMSLIB00000207930"
metolachlor	"CCMSLIB00000207931"
metolachlor	"CCMSLIB00000223511"
metolachlor	"CCMSLIB00000223512"
metolachlor	"CCMSLIB00000223513"
metolachlor	"CCMSLIB00000223514"
miltirone	"CCMSLIB00000212272"
miscanthoside	"CCMSLIB00000223066"
miscanthoside	"CCMSLIB00000215338"
miscanthoside	"CCMSLIB00000215340"
miscanthoside	"CCMSLIB00000215343"
miscanthoside	"CCMSLIB00000215345"
miscanthoside	"CCMSLIB00000215346"
miscanthoside	"CCMSLIB00000215348"
miscanthoside	"CCMSLIB00000215350"
miscanthoside	"CCMSLIB00000215352"
miscanthoside	"CCMSLIB00000215354"
miscanthoside	"CCMSLIB00000215356"
miscanthoside	"CCMSLIB00000215359"
miscanthoside	"CCMSLIB00000215361"
miscanthoside	"CCMSLIB00000221168"
miscanthoside	"CCMSLIB00000222074"
monodydroxytanshinone i	"CCMSLIB00000212253"
morin	"CCMSLIB00000211996"
morphine	"CCMSLIB00000210680"
morphine	"CCMSLIB00000210682"
morphine	"CCMSLIB00000210684"
morphine	"CCMSLIB00000210686"
morphine	"CCMSLIB00000210688"
morphine	"CCMSLIB00000210690"
morphine	"CCMSLIB00000210692"
morphine	"CCMSLIB00000210694"
morphine	"CCMSLIB00000210696"
morphine	"CCMSLIB00000210698"
morphine	"CCMSLIB00000210700"
morphine	"CCMSLIB00000210702"
morphine	"CCMSLIB00000210705"
morphine	"CCMSLIB00000210707"
mucic acid	"CCMSLIB00000219509"
mucic acid	"CCMSLIB00000219511"
mucic acid	"CCMSLIB00000222585"
myo-inositol	"CCMSLIB00000212602"
myricetin	"CCMSLIB00000222695"
myricetin	"CCMSLIB00000222697"
myricetin	"CCMSLIB00000212007"
myricetin	"CCMSLIB00000215184"
myricetin	"CCMSLIB00000215186"
myricetin	"CCMSLIB00000215188"
myricetin	"CCMSLIB00000215190"
myricetin	"CCMSLIB00000215192"
myricetin	"CCMSLIB00000215194"
myricetin	"CCMSLIB00000215195"
myricetin	"CCMSLIB00000215197"
myricitrin	"CCMSLIB00000222775"
myricitrin	"CCMSLIB00000222776"
myricitrin	"CCMSLIB00000222777"
myricitrin	"CCMSLIB00000223075"
myricitrin	"CCMSLIB00000223318"
myricitrin	"CCMSLIB00000215536"
myricitrin	"CCMSLIB00000215538"
myricitrin	"CCMSLIB00000215540"
myricitrin	"CCMSLIB00000215542"
myricitrin	"CCMSLIB00000215544"
myricitrin	"CCMSLIB00000215546"
myricitrin	"CCMSLIB00000215548"
myricitrin	"CCMSLIB00000215550"
myricitrin	"CCMSLIB00000215552"
myricitrin	"CCMSLIB00000215554"
myricitrin	"CCMSLIB00000215556"
myricitrin	"CCMSLIB00000218841"
myricitrin	"CCMSLIB00000218842"
myricitrin	"CCMSLIB00000218845"
myricitrin	"CCMSLIB00000218847"
myricitrin	"CCMSLIB00000218849"
myricitrin	"CCMSLIB00000218851"
myricitrin	"CCMSLIB00000218853"
myricitrin	"CCMSLIB00000218856"
myricitrin	"CCMSLIB00000218858"
myricitrin	"CCMSLIB00000218859"
myricitrin	"CCMSLIB00000221185"
myricitrin	"CCMSLIB00000221479"
myricitrin	"CCMSLIB00000222102"
myricitrin	"CCMSLIB00000222473"
narcissin	"CCMSLIB00000222744"
narcissin	"CCMSLIB00000222746"
narcissin	"CCMSLIB00000222748"
narcissin	"CCMSLIB00000222750"
narcissin	"CCMSLIB00000223068"
narcissin	"CCMSLIB00000215384"
narcissin	"CCMSLIB00000215386"
narcissin	"CCMSLIB00000215388"
narcissin	"CCMSLIB00000215390"
narcissin	"CCMSLIB00000215392"
narcissin	"CCMSLIB00000215394"
narcissin	"CCMSLIB00000215397"
narcissin	"CCMSLIB00000215398"
narcissin	"CCMSLIB00000215400"
narcissin	"CCMSLIB00000215402"
narcissin	"CCMSLIB00000215404"
narcissin	"CCMSLIB00000215406"
narcissin	"CCMSLIB00000218568"
narcissin	"CCMSLIB00000218570"
narcissin	"CCMSLIB00000218572"
narcissin	"CCMSLIB00000218574"
narcissin	"CCMSLIB00000218576"
narcissin	"CCMSLIB00000218578"
narcissin	"CCMSLIB00000218580"
narcissin	"CCMSLIB00000218582"
narcissin	"CCMSLIB00000218584"
narcissin	"CCMSLIB00000218585"
narcissin	"CCMSLIB00000218587"
narcissin	"CCMSLIB00000218589"
narcissin	"CCMSLIB00000221172"
narcissin	"CCMSLIB00000221454"
narcissin	"CCMSLIB00000222079"
narcissin	"CCMSLIB00000222081"
narcissin	"CCMSLIB00000222434"
narcissin	"CCMSLIB00000222436"
naringenin	"CCMSLIB00000221551"
naringenin	"CCMSLIB00000221553"
naringenin	"CCMSLIB00000221555"
naringenin	"CCMSLIB00000221557"
naringenin	"CCMSLIB00000222698"
naringenin	"CCMSLIB00000222701"
naringenin	"CCMSLIB00000215199"
naringenin	"CCMSLIB00000215201"
naringenin	"CCMSLIB00000215203"
naringenin	"CCMSLIB00000215205"
naringenin	"CCMSLIB00000215207"
naringenin	"CCMSLIB00000215209"
naringenin	"CCMSLIB00000215211"
naringenin	"CCMSLIB00000215213"
naringenin	"CCMSLIB00000215215"
naringenin	"CCMSLIB00000215217"
naringenin	"CCMSLIB00000218109"
naringenin	"CCMSLIB00000218112"
naringenin	"CCMSLIB00000218114"
naringenin	"CCMSLIB00000218115"
naringenin	"CCMSLIB00000218117"
naringenin	"CCMSLIB00000218119"
naringenin	"CCMSLIB00000218121"
naringenin	"CCMSLIB00000218123"
naringenin	"CCMSLIB00000218125"
naringenin	"CCMSLIB00000218127"
naringenin-7-o-glucoside	"CCMSLIB00000222778"
naringenin-7-o-glucoside	"CCMSLIB00000222779"
naringenin-7-o-glucoside	"CCMSLIB00000222780"
naringenin-7-o-glucoside	"CCMSLIB00000222781"
naringenin-7-o-glucoside	"CCMSLIB00000223076"
naringenin-7-o-glucoside	"CCMSLIB00000215558"
naringenin-7-o-glucoside	"CCMSLIB00000215560"
naringenin-7-o-glucoside	"CCMSLIB00000215562"
naringenin-7-o-glucoside	"CCMSLIB00000215564"
naringenin-7-o-glucoside	"CCMSLIB00000215567"
naringenin-7-o-glucoside	"CCMSLIB00000215568"
naringenin-7-o-glucoside	"CCMSLIB00000215571"
naringenin-7-o-glucoside	"CCMSLIB00000215572"
naringenin-7-o-glucoside	"CCMSLIB00000215574"
naringenin-7-o-glucoside	"CCMSLIB00000215576"
naringenin-7-o-glucoside	"CCMSLIB00000215579"
naringenin-7-o-glucoside	"CCMSLIB00000221187"
naringenin-7-o-glucoside	"CCMSLIB00000222104"
naringin	"CCMSLIB00000222023"
naringin	"CCMSLIB00000222025"
naringin	"CCMSLIB00000222026"
naringin	"CCMSLIB00000222029"
naringin	"CCMSLIB00000222031"
naringin	"CCMSLIB00000222033"
naringin	"CCMSLIB00000222035"
naringin	"CCMSLIB00000222243"
naringin	"CCMSLIB00000222245"
naringin	"CCMSLIB00000222247"
naringin	"CCMSLIB00000222249"
naringin	"CCMSLIB00000222251"
neoeriocitrin	"CCMSLIB00000218153"
neoeriocitrin	"CCMSLIB00000218154"
neoeriocitrin	"CCMSLIB00000218157"
neoeriocitrin	"CCMSLIB00000218158"
neoeriocitrin	"CCMSLIB00000218160"
neoeriocitrin	"CCMSLIB00000218162"
neoeriocitrin	"CCMSLIB00000218164"
neoeriocitrin	"CCMSLIB00000218166"
neoeriocitrin	"CCMSLIB00000218168"
neoeriocitrin	"CCMSLIB00000218170"
neohesperidin	"CCMSLIB00000218172"
neohesperidin	"CCMSLIB00000218174"
neohesperidin	"CCMSLIB00000218176"
neohesperidin	"CCMSLIB00000218177"
neohesperidin	"CCMSLIB00000218179"
neohesperidin	"CCMSLIB00000218181"
neohesperidin	"CCMSLIB00000218183"
neohesperidin	"CCMSLIB00000218185"
neohesperidin	"CCMSLIB00000218187"
neohesperidin	"CCMSLIB00000218189"
neohesperidin	"CCMSLIB00000218191"
niacinamide	"CCMSLIB00000223010"
niacinamide	"CCMSLIB00000223011"
niacinamide	"CCMSLIB00000223225"
niacinamide	"CCMSLIB00000223226"
niacinamide	"CCMSLIB00000214374"
niacinamide	"CCMSLIB00000214376"
niacinamide	"CCMSLIB00000214378"
niacinamide	"CCMSLIB00000214380"
niacinamide	"CCMSLIB00000219298"
niacinamide	"CCMSLIB00000219299"
niacinamide	"CCMSLIB00000219302"
niacinamide	"CCMSLIB00000219303"
niacinamide	"CCMSLIB00000219305"
niacinamide	"CCMSLIB00000221056"
niacinamide	"CCMSLIB00000221058"
niacinamide	"CCMSLIB00000221539"
niacinamide	"CCMSLIB00000221541"
nicotiflorin	"CCMSLIB00000222763"
nicotiflorin	"CCMSLIB00000222764"
nicotiflorin	"CCMSLIB00000222765"
nicotiflorin	"CCMSLIB00000222766"
nicotiflorin	"CCMSLIB00000223071"
nicotiflorin	"CCMSLIB00000215454"
nicotiflorin	"CCMSLIB00000215456"
nicotiflorin	"CCMSLIB00000215457"
nicotiflorin	"CCMSLIB00000215459"
nicotiflorin	"CCMSLIB00000215461"
nicotiflorin	"CCMSLIB00000215463"
nicotiflorin	"CCMSLIB00000215465"
nicotiflorin	"CCMSLIB00000215467"
nicotiflorin	"CCMSLIB00000215469"
nicotiflorin	"CCMSLIB00000215471"
nicotiflorin	"CCMSLIB00000215473"
nicotiflorin	"CCMSLIB00000215475"
nicotiflorin	"CCMSLIB00000221177"
nicotiflorin	"CCMSLIB00000222091"
nicotiflorin	"CCMSLIB00000222093"
nicotinamide	"CCMSLIB00000219694"
nicotinamide	"CCMSLIB00000219696"
nicotinamide	"CCMSLIB00000219698"
nicotinamide	"CCMSLIB00000219700"
nicotinamide	"CCMSLIB00000219702"
nicotinamide	"CCMSLIB00000223010"
nicotinamide	"CCMSLIB00000223011"
nicotinamide	"CCMSLIB00000223225"
nicotinamide	"CCMSLIB00000223226"
nicotinamide	"CCMSLIB00000214374"
nicotinamide	"CCMSLIB00000214376"
nicotinamide	"CCMSLIB00000214378"
nicotinamide	"CCMSLIB00000214380"
nicotinamide	"CCMSLIB00000219298"
nicotinamide	"CCMSLIB00000219299"
nicotinamide	"CCMSLIB00000219302"
nicotinamide	"CCMSLIB00000219303"
nicotinamide	"CCMSLIB00000219305"
nicotinamide	"CCMSLIB00000221056"
nicotinamide	"CCMSLIB00000221058"
nicotinamide	"CCMSLIB00000221539"
nicotinamide	"CCMSLIB00000221541"
nicotine	"CCMSLIB00000219734"
nicotine	"CCMSLIB00000219736"
nicotine	"CCMSLIB00000219738"
nicotine	"CCMSLIB00000219740"
nicotine	"CCMSLIB00000219742"
nicotinic acid	"CCMSLIB00000222876"
nicotinic acid	"CCMSLIB00000222877"
nicotinic acid	"CCMSLIB00000212682"
nicotinic acid	"CCMSLIB00000212684"
nicotinic acid	"CCMSLIB00000212686"
nicotinic acid	"CCMSLIB00000220791"
nicotinic acid	"CCMSLIB00000221777"
noradrenaline	"CCMSLIB00000219755"
noradrenaline	"CCMSLIB00000219757"
noradrenaline	"CCMSLIB00000219759"
noradrenaline	"CCMSLIB00000219761"
noradrenaline	"CCMSLIB00000219763"
norvaline	"CCMSLIB00000219714"
norvaline	"CCMSLIB00000219716"
norvaline	"CCMSLIB00000219718"
norvaline	"CCMSLIB00000219719"
norvaline	"CCMSLIB00000219721"
notoginsenoside r1	"CCMSLIB00000210068"
o-aminophenol	"CCMSLIB00000217033"
o-aminophenol	"CCMSLIB00000217035"
o-aminophenol	"CCMSLIB00000217037"
o-aminophenol	"CCMSLIB00000217039"
o-aminophenol	"CCMSLIB00000217041"
o-coumaric acid	"CCMSLIB00000223014"
o-coumaric acid	"CCMSLIB00000214425"
o-coumaric acid	"CCMSLIB00000214427"
o-coumaric acid	"CCMSLIB00000214429"
o-coumaric acid	"CCMSLIB00000214431"
o-coumaric acid	"CCMSLIB00000221063"
o-coumaric acid	"CCMSLIB00000221951"
oenin	"CCMSLIB00000223172"
oenin	"CCMSLIB00000217780"
oenin	"CCMSLIB00000217782"
oenin	"CCMSLIB00000217784"
oenin	"CCMSLIB00000217786"
oenin	"CCMSLIB00000217788"
oenin	"CCMSLIB00000217790"
oenin	"CCMSLIB00000221391"
oenin	"CCMSLIB00000222357"
oleic acid	"CCMSLIB00000214433"
oleic acid	"CCMSLIB00000214436"
ononin	"CCMSLIB00000222015"
ononin	"CCMSLIB00000222017"
ononin	"CCMSLIB00000222019"
ononin	"CCMSLIB00000222021"
ononin	"CCMSLIB00000223186"
ononin	"CCMSLIB00000218216"
ononin	"CCMSLIB00000218218"
ononin	"CCMSLIB00000218220"
ononin	"CCMSLIB00000218222"
ononin	"CCMSLIB00000218224"
ononin	"CCMSLIB00000218226"
ononin	"CCMSLIB00000221419"
ononin	"CCMSLIB00000222392"
ononin	"CCMSLIB00000222394"
o-phenylenediol	"CCMSLIB00000215078"
o-phenylenediol	"CCMSLIB00000215080"
o-phenylenediol	"CCMSLIB00000222034"
o-phenylenediol	"CCMSLIB00000222036"
orientin	"CCMSLIB00000218228"
orientin	"CCMSLIB00000218230"
orientin	"CCMSLIB00000218232"
orientin	"CCMSLIB00000218234"
orientin	"CCMSLIB00000218236"
orientin	"CCMSLIB00000218237"
orientin	"CCMSLIB00000218240"
orientin	"CCMSLIB00000218241"
orientin	"CCMSLIB00000218243"
orientin	"CCMSLIB00000218245"
orotic acid	"CCMSLIB00000223015"
oxalacetic acid	"CCMSLIB00000216173"
oxalacetic acid	"CCMSLIB00000216175"
paeoniflorin	"CCMSLIB00000223361"
paeonin	"CCMSLIB00000223281"
paeonin	"CCMSLIB00000221691"
paeonin	"CCMSLIB00000222716"
palmatine	"CCMSLIB00000220153"
palmatine	"CCMSLIB00000220156"
palmatine	"CCMSLIB00000220158"
palmatine	"CCMSLIB00000220160"
palmatine	"CCMSLIB00000220162"
palmatine	"CCMSLIB00000221340"
palmitoleic acid	"CCMSLIB00000216388"
palmitoleic acid	"CCMSLIB00000216390"
pantothenic acid	"CCMSLIB00000219913"
pantothenic acid	"CCMSLIB00000219915"
pantothenic acid	"CCMSLIB00000219917"
pantothenic acid	"CCMSLIB00000219919"
pantothenic acid	"CCMSLIB00000219921"
pantothenic acid	"CCMSLIB00000221329"
p-coumaric acid	"CCMSLIB00000223088"
p-coumaric acid	"CCMSLIB00000212063"
p-coumaric acid	"CCMSLIB00000212065"
p-coumaric acid	"CCMSLIB00000219902"
p-coumaric acid	"CCMSLIB00000219904"
p-coumaric acid	"CCMSLIB00000219906"
p-coumaric acid	"CCMSLIB00000219908"
p-coumaric acid	"CCMSLIB00000219910"
p-coumaric acid	"CCMSLIB00000219912"
p-coumaric acid	"CCMSLIB00000222635"
p-coumaric acid	"CCMSLIB00000222637"
pelargonidin	"CCMSLIB00000216414"
pentanoate	"CCMSLIB00000214421"
pentanoate	"CCMSLIB00000214423"
pentanoic acid	"CCMSLIB00000214421"
pentanoic acid	"CCMSLIB00000214423"
peonidin	"CCMSLIB00000220250"
peonidin	"CCMSLIB00000220252"
peonidin	"CCMSLIB00000222694"
peoniflorin	"CCMSLIB00000223361"
peonin	"CCMSLIB00000223281"
peonin	"CCMSLIB00000220369"
peonin	"CCMSLIB00000220371"
peonin	"CCMSLIB00000220373"
peonin	"CCMSLIB00000220374"
peonin	"CCMSLIB00000220376"
peonin	"CCMSLIB00000220378"
peonin	"CCMSLIB00000221691"
peonin	"CCMSLIB00000222716"
petunidin	"CCMSLIB00000223272"
petunidin	"CCMSLIB00000220258"
petunidin	"CCMSLIB00000220259"
petunidin	"CCMSLIB00000220261"
petunidin	"CCMSLIB00000221673"
phenethylamine	"CCMSLIB00000220002"
phenethylamine	"CCMSLIB00000220004"
phenethylamine	"CCMSLIB00000220005"
phenethylamine	"CCMSLIB00000220007"
phenethylamine	"CCMSLIB00000220009"
phenethylamine	"CCMSLIB00000220112"
phenethylamine	"CCMSLIB00000220114"
phenethylamine	"CCMSLIB00000220116"
phenethylamine	"CCMSLIB00000220118"
phenethylamine	"CCMSLIB00000220120"
phenylalanine	"CCMSLIB00000221688"
phenylalanine	"CCMSLIB00000221690"
phenylalanine	"CCMSLIB00000221693"
phenylalanine	"CCMSLIB00000222453"
phenylalanine	"CCMSLIB00000222455"
phenylalanine	"CCMSLIB00000222457"
phloretic acid	"CCMSLIB00000219943"
phloretin	"CCMSLIB00000221999"
phloretin	"CCMSLIB00000222000"
phloretin	"CCMSLIB00000222002"
phloretin	"CCMSLIB00000222004"
phloretin	"CCMSLIB00000223349"
phloridzin	"CCMSLIB00000218247"
phloridzin	"CCMSLIB00000218249"
phloridzin	"CCMSLIB00000218251"
phloridzin	"CCMSLIB00000218253"
phloridzin	"CCMSLIB00000218255"
phloridzin	"CCMSLIB00000218257"
phloridzin	"CCMSLIB00000218259"
phloridzin	"CCMSLIB00000218261"
phloridzin	"CCMSLIB00000218263"
phloridzin	"CCMSLIB00000218265"
phloridzin	"CCMSLIB00000218267"
phlorizin	"CCMSLIB00000222511"
phlorizin	"CCMSLIB00000222513"
phlorizin	"CCMSLIB00000222516"
phlorizin	"CCMSLIB00000218247"
phlorizin	"CCMSLIB00000218249"
phlorizin	"CCMSLIB00000218251"
phlorizin	"CCMSLIB00000218253"
phlorizin	"CCMSLIB00000218255"
phlorizin	"CCMSLIB00000218257"
phlorizin	"CCMSLIB00000218259"
phlorizin	"CCMSLIB00000218261"
phlorizin	"CCMSLIB00000218263"
phlorizin	"CCMSLIB00000218265"
phlorizin	"CCMSLIB00000218267"
phosphoenolpyruvate	"CCMSLIB00000216149"
phosphoenolpyruvate	"CCMSLIB00000216151"
phosphoenolpyruvate	"CCMSLIB00000216153"
phosphoenolpyruvate	"CCMSLIB00000216399"
phosphoenolpyruvate	"CCMSLIB00000216401"
phosphoenolpyruvate	"CCMSLIB00000216403"
phosphoenolpyruvate	"CCMSLIB00000219873"
phosphoenolpyruvate	"CCMSLIB00000219875"
phosphoenolpyruvate	"CCMSLIB00000219877"
phosphoenolpyruvate	"CCMSLIB00000219879"
phosphoenolpyruvate	"CCMSLIB00000219881"
phosphoenolpyruvate	"CCMSLIB00000216552"
phosphoenolpyruvate	"CCMSLIB00000216554"
phosphoenolpyruvate	"CCMSLIB00000222227"
p-hydroxybenzoic acid	"CCMSLIB00000223016"
p-hydroxybenzoic acid	"CCMSLIB00000223241"
p-hydroxybenzoic acid	"CCMSLIB00000219485"
p-hydroxybenzoic acid	"CCMSLIB00000219487"
p-hydroxybenzoic acid	"CCMSLIB00000221570"
pipecolic acid	"CCMSLIB00000220012"
pipecolic acid	"CCMSLIB00000220014"
